conv_id,turn_id,score_mean,score_std,score_min,score_max
hobby_level3_dial34,3,71.65431867000001,1.0436024697169801,70.569336,74.79854
hobby_level3_dial34,4,72.18478626,0.9364051185502518,71.07768,77.028015
hobby_level3_dial34,5,73.10640313,1.0401009400525567,72.07934,77.37053
hobby_level3_dial34,6,78.44463069999999,1.8835388953191192,77.00952,88.827705
food_level1_dial10,1,76.73994934,1.7141851303045317,74.52014,81.57709
food_level1_dial10,2,71.26520363,1.45474202939387,69.683876,75.91379
food_level1_dial10,3,71.21117176999998,1.235418870410452,69.92475,76.565796
food_level1_dial10,4,72.10824359,1.5063663090937216,70.928246,79.8891
food_level1_dial10,5,73.54352490000001,0.8082247843214596,72.73033,76.70775
food_level1_dial10,6,75.15947548,1.415676213101227,74.00925,81.643524
food_level2_dial38,1,77.35507623000001,1.3485058231264102,75.74783,81.5767
food_level2_dial38,2,75.10965456,0.8736730707761721,74.13599,78.28813
food_level2_dial38,3,77.08184191999999,1.5953126248233527,75.46735,84.11915
food_level2_dial38,4,73.59141347999999,1.6753753017614854,71.99679,80.12309
food_level2_dial38,5,77.84059096000001,1.049431083396065,76.56018,80.47381
food_level2_dial38,6,79.10668084999999,1.074772105525105,77.92503,82.554565
food_level2_dial38,7,73.10802063,1.109629256805593,72.02557,77.742004
top25_dial24,1,67.84515367,0.9428162465438862,66.73695,70.55423
top25_dial24,2,70.18341579999999,0.8734003603677404,69.34793,74.00912
top25_dial24,3,74.04659602999999,1.3984411093964269,72.779785,80.77726
top25_dial24,4,73.37971900000001,2.3072442781758067,71.15016,79.846344
top25_dial24,5,73.29899113,0.819876242557456,72.42072,77.83787
top25_dial24,6,76.25964858,0.9283319584567279,75.36283,79.54869
food_level3_dial29,1,69.50927109999999,2.1132123359237927,67.284256,75.470535
food_level3_dial29,2,68.68006828,1.4420961235291008,67.37407,73.80555
food_level3_dial29,3,72.22290749000001,1.9848356285177746,70.12166,78.61881
food_level3_dial29,4,68.58238768999999,1.4545511060108458,67.24989,73.82529
food_level3_dial29,5,78.3003787,1.8155014305135626,76.6402,84.10025
food_level3_dial29,6,77.91731415000001,1.6877609726569358,76.62386,85.27297
hobby_level2_dial9,1,73.03861173,1.6115246610257856,71.435646,79.140335
hobby_level2_dial9,2,68.79109170000001,1.3296199881629893,67.479774,75.68937
hobby_level2_dial9,3,73.21914163999999,1.4399471485364486,71.54112,78.63626
hobby_level2_dial9,4,74.39179379000001,0.7680534327911089,73.519325,77.67635
hobby_level2_dial9,5,75.27899883,1.3305534462803816,73.831024,81.46216
top25_dial51,1,69.35828601,0.5049599132939657,68.86369,71.829544
top25_dial51,2,66.94558077,1.0736875913445945,66.16017,71.81096
top25_dial51,3,74.29295096,0.7817428900514531,73.39792,77.265335
top25_dial51,4,77.52803973,1.009421921267315,76.48963,81.40787
top25_dial51,5,74.38558991,0.8835229843344093,73.37381,77.10836
top25_dial51,6,73.01478761999999,0.8868451823884459,71.98758,76.40622
hobby_level3_dial35,1,79.06461981000001,2.1343281691246014,77.45906,87.20916
hobby_level3_dial35,2,67.0622765,0.9972534498783296,66.21147,71.1078
hobby_level3_dial35,3,76.04027977000001,0.7649510629729968,75.179245,78.70013
hobby_level3_dial35,4,75.78752966,0.9426889154730023,74.935196,79.78812
hobby_level3_dial35,5,76.90400755,0.8879868587643439,75.904625,81.47451
hobby_level3_dial35,6,79.21398847,1.5098569687553287,77.8154,87.45518
hobby_level3_dial35,7,72.98463723,0.8486187113736514,72.06765,76.24521
food_level1_dial11,1,75.33090177999999,0.9024260104772536,74.41354,78.76522
food_level1_dial11,2,74.3388221,1.7328937253863415,72.46373,80.96996
food_level1_dial11,3,75.05236184000002,1.3657852129425232,73.67859,81.573395
food_level1_dial11,4,79.78490016999999,1.307116218818366,78.47697,86.42892
food_level1_dial11,5,75.15227217,1.5176270123413131,73.44526,82.220146
food_level1_dial11,6,73.0022022,1.5311897428776093,71.68717,80.441864
hobby_level2_dial21,1,75.46870213,1.1983979481626015,74.119835,80.27673
hobby_level2_dial21,2,72.52269708,1.2037841387648838,71.18572,76.20627
hobby_level2_dial21,3,78.25845136000001,1.4393309804157377,76.59728,82.3851
hobby_level2_dial21,4,79.04175183999999,2.118145048935822,76.87349,85.330345
food_level2_dial4,1,70.22356420999999,1.6489232077939555,68.5887,74.969376
food_level2_dial4,2,74.45591811,1.866411056641334,72.32244,80.84542
food_level2_dial4,3,74.26506005,2.237072514514066,72.19679,84.095856
food_level2_dial4,4,77.56920749000001,1.8778143542598904,75.75557,84.587074
food_level2_dial4,5,71.37772122,1.1094732515278012,70.15044,74.79576
food_level2_dial4,6,77.93659623,1.8855202124797703,75.5946,84.4057
hobby_level3_dial1,1,66.61567848,1.0014560735371123,65.70472,70.830124
hobby_level3_dial1,2,66.63298309999999,0.5880701778391675,66.01636,68.71633
hobby_level3_dial1,3,69.6084575,1.6048355240081995,67.96302,74.0738
hobby_level3_dial1,4,72.55419839,1.549237362941289,71.30863,80.88765
hobby_level3_dial1,5,73.39244749000001,0.978527094017938,72.26241,76.97897
hobby_level3_dial1,6,73.20740061000001,0.45097205657483747,72.74181,75.07465
