conv_id,turn_id,maxidf,num_terms
top25_dial28,6,10.500897762229398,7
top25_dial28,7,13.873924266924858,10
hobby_level1_dial4,1,6.210203514990624,5
hobby_level1_dial4,2,14.972536555592967,6
hobby_level1_dial4,3,14.972536555592967,6
hobby_level1_dial4,4,7.334820122928169,6
hobby_level1_dial4,5,14.972536555592967,4
hobby_level1_dial4,6,15.665683736152912,5
hobby_level1_dial4,7,4.503323347009216,5
hobby_level3_dial9,1,13.363098643158867,10
hobby_level3_dial9,2,13.586242194473076,10
hobby_level3_dial9,3,10.956153534840578,8
hobby_level3_dial19,1,0.0,2
hobby_level3_dial19,2,15.665683736152912,6
hobby_level3_dial19,3,13.468459158816692,3
hobby_level3_dial19,4,14.972536555592967,7
hobby_level3_dial19,5,15.665683736152912,3
hobby_level3_dial19,6,12.669951462598922,9
hobby_level3_dial19,7,4.068582577612305,7
hobby_level2_dial26,1,10.724041313543609,6
hobby_level2_dial26,2,10.724041313543609,7
hobby_level2_dial26,3,11.588146292247194,8
hobby_level2_dial26,4,10.206098222008753,7
hobby_level2_dial26,5,10.724041313543609,6
hobby_level2_dial26,6,15.665683736152912,12
food_level2_dial2,1,12.62116129842949,7
food_level2_dial2,2,12.62116129842949,5
food_level2_dial2,3,12.62116129842949,5
food_level2_dial2,4,12.62116129842949,4
food_level2_dial2,5,14.056245823718813,4
food_level2_dial2,6,15.665683736152912,9
hobby_level2_dial27,1,8.315167564318914,7
hobby_level2_dial27,2,4.416867056442092,6
hobby_level2_dial27,3,8.315167564318914,7
hobby_level2_dial27,4,8.78119708411013,8
hobby_level2_dial27,5,12.446807911284711,7
hobby_level2_dial27,6,13.267788463354542,3
food_level1_dial20,1,14.972536555592967,7
food_level1_dial20,2,14.972536555592967,7
food_level1_dial20,3,14.972536555592967,6
food_level1_dial20,4,14.972536555592967,7
food_level1_dial20,5,13.873924266924858,7
food_level1_dial20,6,12.298387906166438,6
hobby_level3_dial2,1,13.267788463354542,5
hobby_level3_dial2,2,13.267788463354542,4
hobby_level3_dial2,3,13.873924266924858,8
hobby_level3_dial2,4,6.200623629427776,5
hobby_level3_dial2,5,14.972536555592967,11
hobby_level3_dial2,6,13.267788463354542,9
food_level2_dial20,1,12.1103356746635,7
food_level2_dial20,2,14.279389375033022,7
food_level2_dial20,3,11.69539182260079,6
top25_dial29,1,4.163030853953424,6
top25_dial29,2,13.363098643158867,4
top25_dial29,3,15.665683736152912,9
top25_dial29,4,15.665683736152912,5
top25_dial29,5,14.972536555592967,8
top25_dial29,6,15.665683736152912,10
food_level3_dial1,1,11.223032479662596,5
food_level3_dial1,2,6.200623629427776,8
food_level3_dial1,3,15.665683736152912,6
food_level3_dial1,4,11.223032479662596,5
food_level3_dial1,5,15.665683736152912,4
food_level3_dial1,6,14.279389375033022,8
hobby_level3_dial20,1,14.567071447484803,6
hobby_level3_dial20,2,14.567071447484803,9
hobby_level3_dial20,3,14.567071447484803,5
hobby_level3_dial20,4,14.567071447484803,4
hobby_level3_dial20,5,4.115192773296543,7
hobby_level3_dial20,6,15.665683736152912,7
top25_dial57,1,13.363098643158867,6
top25_dial57,2,14.056245823718813,4
top25_dial57,3,9.194884232370311,4
top25_dial57,4,4.119903934311737,4
top25_dial57,5,9.194884232370311,6
top25_dial57,6,14.279389375033022,8
food_level1_dial21,1,10.641803215306636,4
food_level1_dial21,2,10.641803215306636,7
food_level1_dial21,3,12.298387906166438,4
food_level1_dial21,4,15.665683736152912,7
food_level1_dial21,5,10.641803215306636,7
food_level1_dial21,6,3.8816401262815727,7
hobby_level2_dial28,1,13.873924266924858,5
hobby_level2_dial28,2,14.279389375033022,9
hobby_level2_dial28,3,14.972536555592967,9
hobby_level2_dial28,4,12.89309501391313,8
hobby_level2_dial28,5,13.873924266924858,8
hobby_level2_dial28,6,13.873924266924858,7
top25_dial3,1,6.639867344525884,7
top25_dial3,2,5.568852263541094,7
top25_dial3,3,12.298387906166438,8
top25_dial3,4,7.282936641289598,10
top25_dial3,5,7.058284276850526,8
top25_dial3,6,10.622258619233666,7
top25_dial3,7,10.093529703975149,8
food_level3_dial4,1,15.665683736152912,8
food_level3_dial4,2,6.6114125498266185,6
food_level3_dial4,3,13.363098643158867,7
