conv_id,turn_id,acc,wacc,mean_similarity,num_edges,num_nodes,num_documents,num_documents_for_network
-2213251210295764680,1,0.8090570811728497,0.5871244215125501,0.7100695371627808,2921,100,100,100
7376381286915541708,1,0.8241446930626952,0.6262769055549052,0.7161048054695129,2799,100,100,100
8114659481467544272,1,0.7762558302516008,0.5719730825346457,0.7440241575241089,2756,100,100,100
7992170711337834995,1,0.7670780285343176,0.5929105264149461,0.7693852782249451,2826,100,100,100
2311982577891843851,1,0.7794503769408649,0.5590035059524673,0.6659010648727417,2618,100,100,100
-3255331908536048481,1,0.7662082790073202,0.538845592594179,0.7002392411231995,2648,100,100,100
6276482112902957109,1,0.8039074825319494,0.585071929250689,0.7367552518844604,2609,100,100,100
-3492262109875250492,1,0.7895058881720972,0.5674839511263717,0.6508737802505493,2685,100,100,100
-925775284284035443,1,0.7679533981604404,0.5814246701535959,0.6663110852241516,2488,100,100,100
3813385908531273720,1,0.7743106748875619,0.5759893793263431,0.6830001473426819,2705,100,100,100
6920948055273145126,1,0.7856048318535325,0.6040564475624127,0.7143164277076721,2782,100,100,100
6537143104580856755,1,0.8192910148236981,0.6032488090779516,0.6625170111656189,2915,100,100,100
4830900147895398824,1,0.807831565609524,0.672954752886945,0.7445686459541321,2844,100,100,100
8723544795981752146,1,0.7800924743026342,0.547126235349896,0.6629534959793091,2606,100,100,100
724530900234537693,1,0.7940894459156881,0.600636512609994,0.7239379286766052,2890,100,100,100
4419645678340736053,1,0.7800866998323985,0.6108047147074696,0.7263145446777344,2606,100,100,100
469539246049376780,1,0.7735887528099302,0.5567211863334379,0.665433406829834,2553,100,100,100
-1416392984804670341,1,0.8064208642416091,0.5881742969418211,0.6828481554985046,2771,100,100,100
5560549200308095313,1,0.8049516078613361,0.6252195867945871,0.6834132671356201,2595,100,100,100
-902297629425929896,1,0.8025060293538263,0.5712091180149268,0.7078176140785217,2503,100,100,100
-7785048784558843022,1,0.8146390381789247,0.6233487294173419,0.7248407006263733,2706,100,100,100
-2969814010229912942,1,0.7926745391963531,0.6000244232927281,0.6982748508453369,2649,100,100,100
5338386416975298022,1,0.7885192904586994,0.5492746127085321,0.6593562364578247,2615,100,100,100
-7066694553500887612,1,0.7676692578964981,0.5438245315773563,0.6474615335464478,2611,100,100,100
9037508307964370135,1,0.8022424526145603,0.5634630359118801,0.6516848802566528,2713,100,100,100
-3904324028477250548,1,0.7770691536657701,0.5779876584901491,0.6616409420967102,2641,100,100,100
3615441250489838444,1,0.7668072192039339,0.479630208971185,0.6793274879455566,2625,100,100,100
-2711878615100464810,1,0.7922527844720186,0.6248056511882193,0.7377223372459412,2934,100,100,100
-376437849607934458,1,0.7819694380808677,0.5529334130211994,0.6495166420936584,2641,100,100,100
4049854164546889951,1,0.7848804902990055,0.5931544941637826,0.7595767974853516,2914,100,100,100
-3468228408726391630,1,0.7983704014711107,0.6114922929515523,0.7369380593299866,2714,100,100,100
3514414141586664667,1,0.7529634053853336,0.5082328372741777,0.6602704524993896,2391,100,100,100
3036700087778896814,1,0.7666457315555921,0.5092535464296943,0.6714337468147278,2572,100,100,100
519677639564477103,1,0.7973967478229692,0.6295146015477083,0.6637973189353943,2649,100,100,100
-4633591421944677260,1,0.7683011641821629,0.5734852089358654,0.6964629888534546,2582,100,100,100
2700833210227273840,1,0.7924684137568795,0.5769631222894214,0.6710068583488464,2593,100,100,100
1673777731167191575,1,0.7945099690085113,0.6012944469649154,0.6983826756477356,2493,100,100,100
-164179465569130523,1,0.7853556634840444,0.5313719088317137,0.6474453806877136,2604,100,100,100
-4586025910077066427,1,0.803557307477228,0.5850454902835989,0.6933355331420898,2707,100,100,100
7382563507292447205,1,0.8062844478037436,0.6082499384942804,0.7123873233795166,2737,100,100,100
-5036285988410464403,1,0.8101084710962865,0.6505117000119387,0.7438771724700928,2864,100,100,100
8602947465332661005,1,0.8177706459255528,0.6488517312969644,0.7692598104476929,2849,100,100,100
