conv_id,turn_id,mean_similarity,sum_similarity,num_similarity_pairs,num_retrieved_documents
4063304367414770942,1,0.6805458068847656,3368.70166015625,4950,100
-4110639543763413474,1,0.6662885546684265,3298.12841796875,4950,100
5150378125952226530,1,0.6627197861671448,3280.462890625,4950,100
-229557364858904345,1,0.6863294243812561,3397.33056640625,4950,100
-6875166619428307308,1,0.68731290102005,3402.19873046875,4950,100
5693531505008967478,1,0.6698604822158813,3315.809326171875,4950,100
7754002205765507756,1,0.668554961681366,3309.346923828125,4950,100
-3944861237014469052,1,0.6573475003242493,3253.8701171875,4950,100
-2590664031903851316,1,0.6852788329124451,3392.130126953125,4950,100
3204171409264914923,1,0.6641022562980652,3287.30615234375,4950,100
3240942651859718397,1,0.6858124136924744,3394.771484375,4950,100
2094392886389474592,1,0.7251641750335693,3589.562744140625,4950,100
4113432615092381478,1,0.6485052704811096,3210.10107421875,4950,100
-1617571755505770769,1,0.6458520889282227,3196.9677734375,4950,100
-5968852733411945019,1,0.6474000811576843,3204.63037109375,4950,100
9118807424034544000,1,0.6639305949211121,3286.45654296875,4950,100
6915912596627348551,1,0.7229062914848328,3578.38623046875,4950,100
1332897475571730747,1,0.7078059911727905,3503.6396484375,4950,100
-4283713808554560002,1,0.7037461400032043,3483.54345703125,4950,100
1109919554091311092,1,0.6840354800224304,3385.9755859375,4950,100
8505647719348789352,1,0.6706228256225586,3319.5830078125,4950,100
-8086186598590428328,1,0.5889862775802612,2915.482177734375,4950,100
2217144977440365678,1,0.6775003671646118,3353.626953125,4950,100
3141501970999254639,1,0.6743870973587036,3338.216064453125,4950,100
6267368935580291991,1,0.6821007132530212,3376.3984375,4950,100
2375410666129136218,1,0.6740285158157349,3336.441162109375,4950,100
-1120514028652364195,1,0.7294183373451233,3610.620849609375,4950,100
369553729358573631,1,0.6697128415107727,3315.07861328125,4950,100
-3521200059945079578,1,0.6704367995262146,3318.662109375,4950,100
-228017844504433803,1,0.668725311756134,3310.1904296875,4950,100
-6567021105969776914,1,0.6522287130355835,3228.5322265625,4950,100
3191215928530494096,1,0.6564123630523682,3249.2412109375,4950,100
-2071940157427414850,1,0.7137536406517029,3533.08056640625,4950,100
-3800524559144424177,1,0.7212077379226685,3569.978271484375,4950,100
-6839117089970381436,1,0.6531294584274292,3232.99072265625,4950,100
-4490620988150231901,1,0.6876059174537659,3403.649169921875,4950,100
1022217780810569079,1,0.6848976016044617,3390.2431640625,4950,100
-862554052027960093,1,0.6855618953704834,3393.53125,4950,100
-3516190339598522976,1,0.6712929606437683,3322.900146484375,4950,100
-7748524737773999409,1,0.6535581350326538,3235.11279296875,4950,100
3388798511401254812,1,0.6974576115608215,3452.4150390625,4950,100
1459126538041943679,1,0.6842812299728394,3387.192138671875,4950,100
-8834069158837396685,1,0.6895011067390442,3413.030517578125,4950,100
-1757904552409029500,1,0.6490901112556458,3212.99609375,4950,100
1004431282200370974,1,0.647531270980835,3205.27978515625,4950,100
8184930622224282678,1,0.677314043045044,3352.70458984375,4950,100
8631327196287980755,1,0.7379937171936035,3653.06884765625,4950,100
-2593355371932719161,1,0.6670798659324646,3302.04541015625,4950,100
2837484115382116119,1,0.7032707929611206,3481.1904296875,4950,100
7199599312216372048,1,0.6765221357345581,3348.78466796875,4950,100
-8850169184954446631,1,0.620609700679779,3072.01806640625,4950,100
-3897740693502172696,1,0.6995270252227783,3462.65869140625,4950,100
-3471432714621884410,1,0.6601199507713318,3267.59375,4950,100
6373189865465953269,1,0.7661924958229065,3792.65283203125,4950,100
8092598956660291215,1,0.633364200592041,3135.15283203125,4950,100
62966941368680868,1,0.6511915326118469,3223.39794921875,4950,100
5133876537670324411,1,0.7056649923324585,3493.041748046875,4950,100
8932763630388059887,1,0.663711428642273,3285.37158203125,4950,100
8923681797804610584,1,0.6839656233787537,3385.6298828125,4950,100
-2938945366077744797,1,0.6987723112106323,3458.9228515625,4950,100
3527566788119942912,1,0.6479313373565674,3207.26025390625,4950,100
618489770509518870,1,0.7355390787124634,3640.91845703125,4950,100
-652117253746563674,1,0.7116831541061401,3522.83154296875,4950,100
-2633917229646894638,1,0.7359585762023926,3642.994873046875,4950,100
-5955439966878959532,1,0.6721389293670654,3327.087646484375,4950,100
-586025167603300600,1,0.712453305721283,3526.643798828125,4950,100
4647818796298534404,1,0.6608265042304993,3271.09130859375,4950,100
-7869146853815250428,1,0.6994771957397461,3462.412109375,4950,100
7125146488385376967,1,0.6753835082054138,3343.1484375,4950,100
-6760592683069308709,1,0.6480922698974609,3208.056640625,4950,100
