bootstrap_id,feature_combination,metric_name,value
171,regression,auc,0.6118925831202047
171,regression,ap,0.5511150233795232
171,regression,f1,0.5589519650655022
171,regression,accuracy,0.5976095617529881
172,regression,auc,0.5171059381813518
172,regression,ap,0.4590693382869443
172,regression,f1,0.4713656387665198
172,regression,accuracy,0.5219123505976095
173,regression,auc,0.5438045654785743
173,regression,ap,0.517677630745499
173,regression,f1,0.47912087912087914
173,regression,accuracy,0.5278884462151394
174,regression,auc,0.5806703661181273
174,regression,ap,0.5682579912823152
174,regression,f1,0.5253863134657837
174,regression,accuracy,0.5717131474103586
175,regression,auc,0.5465648610577538
175,regression,ap,0.49021646079615633
175,regression,f1,0.48291571753986334
175,regression,accuracy,0.547808764940239
176,regression,auc,0.6279251918158568
176,regression,ap,0.6023222438146413
176,regression,f1,0.5882352941176471
176,regression,accuracy,0.6095617529880478
177,regression,auc,0.5278796653796655
177,regression,ap,0.4892637037093835
177,regression,f1,0.48523206751054854
177,regression,accuracy,0.5139442231075697
178,regression,auc,0.626398828887443
178,regression,ap,0.5422358628401802
178,regression,f1,0.5583524027459954
178,regression,accuracy,0.6155378486055777
179,regression,auc,0.5788023660967507
179,regression,ap,0.5129208805805063
179,regression,f1,0.5123595505617977
179,regression,accuracy,0.5677290836653387
180,regression,auc,0.5755265538183227
180,regression,ap,0.5147913123457017
180,regression,f1,0.5229357798165137
180,regression,accuracy,0.5856573705179283
181,regression,auc,0.6243709385840622
181,regression,ap,0.5598354719457594
181,regression,f1,0.5552941176470588
181,regression,accuracy,0.6235059760956175
182,regression,auc,0.5405206247496996
182,regression,ap,0.4874482416158768
182,regression,f1,0.4747252747252747
182,regression,accuracy,0.5239043824701195
183,regression,auc,0.6000818799639729
183,regression,ap,0.5376817491528558
183,regression,f1,0.5487528344671202
183,regression,accuracy,0.603585657370518
184,regression,auc,0.5894224422442244
184,regression,ap,0.4880640331431329
184,regression,f1,0.5059665871121718
184,regression,accuracy,0.5876494023904383
185,regression,auc,0.6216832403589619
185,regression,ap,0.55229294504079
185,regression,f1,0.5466970387243736
185,regression,accuracy,0.603585657370518
186,regression,auc,0.577281282450675
186,regression,ap,0.524484225424517
186,regression,f1,0.4750593824228028
186,regression,accuracy,0.5597609561752988
187,regression,auc,0.5542792792792792
187,regression,ap,0.4972112949585502
187,regression,f1,0.48
187,regression,accuracy,0.5338645418326693
188,regression,auc,0.5304874048806087
188,regression,ap,0.48216827934153617
188,regression,f1,0.4580498866213152
188,regression,accuracy,0.5239043824701195
189,regression,auc,0.5540177415177415
189,regression,ap,0.4940170046362521
189,regression,f1,0.5
189,regression,accuracy,0.549800796812749
190,regression,auc,0.5366632256015247
190,regression,ap,0.5323168050485014
190,regression,f1,0.46593406593406594
190,regression,accuracy,0.5159362549800797
191,regression,auc,0.5764700155763239
191,regression,ap,0.499670256745593
191,regression,f1,0.4988662131519274
191,regression,accuracy,0.5597609561752988
192,regression,auc,0.5686063744890149
192,regression,ap,0.48692899429971137
192,regression,f1,0.4965197215777262
192,regression,accuracy,0.5677290836653387
193,regression,auc,0.581028300678704
193,regression,ap,0.5415060229841409
193,regression,f1,0.5336225596529284
193,regression,accuracy,0.5717131474103586
194,regression,auc,0.5893566067152065
194,regression,ap,0.5274887180220161
194,regression,f1,0.543046357615894
194,regression,accuracy,0.5876494023904383
195,regression,auc,0.5753841254677176
195,regression,ap,0.5529023292131763
195,regression,f1,0.5361702127659574
195,regression,accuracy,0.5657370517928287
196,regression,auc,0.5972615448597981
196,regression,ap,0.5604389977349233
196,regression,f1,0.5123595505617977
196,regression,accuracy,0.5677290836653387
197,regression,auc,0.5429245283018868
197,regression,ap,0.4741211178102063
197,regression,f1,0.4751131221719457
197,regression,accuracy,0.5378486055776892
198,regression,auc,0.5921211928125398
198,regression,ap,0.559546018512947
198,regression,f1,0.5427350427350427
198,regression,accuracy,0.5737051792828686
199,regression,auc,0.5656058612343031
199,regression,ap,0.5091669541044306
199,regression,f1,0.477751756440281
199,regression,accuracy,0.5557768924302788
