conv_id,turn_id,n_sigma_50,sigma_50,query_length,num_retrieved_documents,num_filtered_documents
hobby_level1_dial20,1,0.5778694990980583,1.5288989848629262,7,100,100
hobby_level1_dial20,2,0.17845813373429778,1.286879903405241,52,100,100
hobby_level1_dial20,3,0.07082072176470837,0.6413089113403053,82,100,100
hobby_level1_dial20,4,0.06488319576252279,0.7283120661070293,126,100,100
hobby_level1_dial20,5,0.12271334785577581,1.739761970539792,201,100,100
hobby_level1_dial20,6,0.087639779238619,1.3884752274179983,251,100,100
food_level2_dial15,1,0.6543688400522805,1.8508345767925714,8,100,100
food_level2_dial15,2,0.12669484787541785,0.821076456904813,42,100,100
food_level2_dial15,3,0.10152418999062827,0.8792252763052193,75,100,100
food_level2_dial15,4,0.10131056456888457,1.340212795164101,175,100,100
food_level2_dial15,5,0.05599766562000558,0.8362234735646087,223,100,100
food_level2_dial15,6,0.10563102755924048,1.7863827695097185,286,100,100
food_level3_dial33,1,0.4236577174220011,1.4051136882271915,11,100,100
food_level3_dial33,2,0.21616833548089712,1.4976581601620313,48,100,100
food_level3_dial33,3,0.09886913440726866,0.9115283801218792,85,100,100
food_level3_dial33,4,0.08493173291447263,0.9720881145848077,131,100,100
hobby_level3_dial13,1,0.8600962218641732,2.5802886655925197,9,100,100
hobby_level3_dial13,2,0.146560035460678,1.252209491889903,73,100,100
hobby_level3_dial13,3,0.08655440273701963,0.8480564867882152,96,100,100
hobby_level3_dial13,4,0.23469233420976632,2.6964096330604854,132,100,100
hobby_level3_dial13,5,0.1198783086509773,1.6567511874263514,191,100,100
hobby_level3_dial13,6,0.053503544934074415,0.7971848651058169,222,100,100
food_level1_dial16,1,0.36347836163277364,1.0904350848983209,9,100,100
food_level1_dial16,2,0.15078795198208012,1.128393708740529,56,100,100
food_level1_dial16,3,0.13394383213547634,1.3123761716996842,96,100,100
food_level1_dial16,4,0.09736308309449514,1.0928978971788084,126,100,100
food_level1_dial16,5,0.1986178201254605,2.634963144137808,176,100,100
food_level1_dial16,6,0.0839660939155896,1.2706375676738546,229,100,100
food_level2_dial16,1,0.6082967185511601,1.6094018406230202,7,100,100
food_level2_dial16,2,0.49086121033239644,2.354087666083542,23,100,100
food_level2_dial16,3,0.21471987882541152,1.6352578784529264,58,100,100
food_level2_dial16,4,0.17434528506335106,1.8450970661371635,112,100,100
food_level2_dial16,5,0.07699147501820212,1.0067941773554383,171,100,100
food_level2_dial16,6,0.06940106757019367,0.9936720670703842,205,100,100
hobby_level3_dial5,1,0.38230736972367774,1.5762936668227865,17,100,100
