conv_id,turn_id,acc,wacc,mean_similarity,num_edges,num_nodes,num_documents,num_documents_for_network
food_level3_dial27,3,0.8333517460109056,0.6601324102913728,0.6875537037849426,730,50,100,50
food_level3_dial27,4,0.8261023289533721,0.6891591472250559,0.766017735004425,746,50,100,50
food_level3_dial27,5,0.8000877321071824,0.6078705140317172,0.7542359828948975,618,50,100,50
food_level3_dial27,6,0.7555703042360055,0.5904572433950728,0.7409082651138306,653,50,100,50
food_level2_dial37,1,0.8369052063273726,0.5855057710338205,0.7470883727073669,650,50,100,50
food_level2_dial37,2,0.7822233538841956,0.5520078395638145,0.7713725566864014,653,50,100,50
food_level2_dial37,3,0.8269839420847783,0.6109912892234116,0.7931248545646667,742,50,100,50
food_level2_dial37,4,0.7889621846213959,0.638131322956854,0.7600744962692261,690,50,100,50
food_level2_dial37,5,0.7503440285668636,0.5692002969340462,0.7642037272453308,670,50,100,50
food_level2_dial37,6,0.8087332354875412,0.5902439552534071,0.7432196140289307,669,50,100,50
food_level2_dial12,1,0.7855563607356599,0.5488563322960524,0.7923229336738586,701,50,100,50
food_level2_dial12,2,0.8111407079586214,0.575940443572918,0.7957621812820435,684,50,100,50
food_level2_dial12,3,0.7527412293688625,0.5162900616337044,0.7753303647041321,636,50,100,50
food_level2_dial12,4,0.7833075270516224,0.545527910398652,0.7982054948806763,689,50,100,50
food_level2_dial12,5,0.7685532562035209,0.5240706024830488,0.7999739646911621,665,50,100,50
food_level2_dial12,6,0.7636559640786191,0.5399147441889826,0.7924946546554565,667,50,100,50
hobby_level2_dial2,1,0.8012479499239978,0.6552683441816154,0.7406691312789917,704,50,100,50
hobby_level2_dial2,2,0.8267845805542722,0.6647156607932749,0.7346246242523193,682,50,100,50
hobby_level2_dial2,3,0.7522991785866497,0.5371963513151888,0.7598868012428284,665,50,100,50
hobby_level2_dial2,4,0.8206556190155143,0.6222810331323841,0.7526747584342957,661,50,100,50
hobby_level2_dial2,5,0.7819194307827062,0.5475555063943651,0.751534104347229,642,50,100,50
hobby_level2_dial2,6,0.7941013700993507,0.5860773104431032,0.763399064540863,631,50,100,50
hobby_level3_dial33,1,0.821475115798158,0.7004508694644788,0.7115582823753357,721,50,100,50
hobby_level3_dial33,2,0.767214375247868,0.553200894957028,0.7574998736381531,622,50,100,50
hobby_level3_dial33,3,0.7127201930378291,0.40723972349358384,0.7733155488967896,638,50,100,50
hobby_level3_dial33,4,0.839634512565339,0.5528516175854647,0.7218760251998901,709,50,100,50
hobby_level3_dial33,5,0.8316523415720901,0.6312550818118133,0.7156882882118225,733,50,100,50
hobby_level3_dial33,6,0.8068330367509898,0.6108646020297922,0.8019834160804749,629,50,100,50
food_level1_dial1,1,0.8255370363867178,0.6977471158225766,0.7492277026176453,741,50,100,50
food_level1_dial1,2,0.7834244480491734,0.6060084835537097,0.797615647315979,707,50,100,50
hobby_level1_dial17,1,0.7580544884773184,0.6211374764030976,0.790916383266449,690,50,100,50
hobby_level1_dial17,2,0.7530633185647071,0.5618145805390187,0.78102707862854,671,50,100,50
hobby_level1_dial17,3,0.7934697276352027,0.6261732370983041,0.7321068048477173,700,50,100,50
hobby_level1_dial17,4,0.7804772003446471,0.5841567899091689,0.7017017006874084,654,50,100,50
hobby_level1_dial17,5,0.7907668635109145,0.6009749030847945,0.7410145998001099,690,50,100,50
