conv_id,turn_id,entropy,num_retrieved_documents,num_unique_titles
-726932067100199690,1,0.9698499049878351,100,85
-6228868976593966787,1,0.8071222298816622,100,59
3255696076030846687,1,0.9357493075911373,100,60
940630347400858960,1,0.9811787894344058,100,85
3456082261784502406,1,0.9320533918412659,100,67
1012919901855569425,1,0.9280351061622708,100,71
5636428085276858797,1,0.9295861679497723,100,68
5857670583123236363,1,0.9331101884707504,100,64
-6838210957287403206,1,0.9452363871265627,100,79
739474566037411469,1,0.9786674112231605,100,85
-7671234709570743708,1,0.9752858830539133,100,88
-7040582696271343194,1,0.755117216573879,100,46
-8122311515488536003,1,0.9548989025398613,100,67
-4282508110762001328,1,0.7285074692232997,100,40
3503446800499218029,1,0.7730786758416418,100,48
5641161245943300879,1,0.9140989928221778,100,62
1295883228457614726,1,0.6797913611620752,100,31
8683090480656670024,1,0.6925342365210364,100,17
-2681208504858591258,1,0.8908915799018282,100,48
5654377945984748755,1,0.9934469405633393,100,93
4151321516395017619,1,0.9765957769942647,100,82
-5061185918289106442,1,0.8260348975578505,100,40
-8985420883431850269,1,0.8932908373648423,100,70
2998634219332429794,1,0.9991702919875756,100,99
6919317053987639947,1,0.9854769942554454,100,85
2869479358364642431,1,0.9477441685710114,100,73
-5504214138090742525,1,0.9682931342726729,100,78
-8881819969734246051,1,0.9793652969375565,100,86
5691819855139328233,1,0.9432613165732817,100,71
-6880511738870468310,1,0.9922925298448212,100,93
-8921868836728729331,1,0.9017650002327645,100,66
454079990750316648,1,0.9387336257328377,100,54
4318828932955702973,1,0.9915991422025683,100,92
5647206515141555741,1,0.9828027244818456,100,90
7095228821150706200,1,0.8768960254889007,100,60
-8953871990410636642,1,0.8157002870584081,100,41
6099424903063818758,1,0.9840975506503915,100,83
138521409398376762,1,0.8281047303510712,100,40
7934940136345684141,1,0.9739410623558264,100,76
4036714889133635950,1,0.8085232200879943,100,47
-8579088366677739509,1,0.9702268127511363,100,85
2742971270385003109,1,0.9486531560315913,100,83
-5315687596761898359,1,0.986175535112708,100,93
1415960072947673303,1,0.8739221286599699,100,56
2265345188633680215,1,0.9967947712771132,100,96
-7287666268987876677,1,0.977123646928165,100,88
2869961034981088298,1,0.8735738251162278,100,44
-8465060046312811544,1,0.8920750784274345,100,57
-1073300853355857778,1,0.9182788510021137,100,75
-2571835392272861096,1,0.9663248365212699,100,68
-1057814570045271269,1,0.9331402464793811,100,67
-3455738001281627774,1,0.9304618310429029,100,62
3173586814039947494,1,0.9123678484886024,100,61
6284810710554564578,1,0.868856922609932,100,60
4901042057530970181,1,0.8398845897013368,100,49
573145144212425077,1,0.8712512851699672,100,53
-8785581195625140862,1,0.9915991422025682,100,92
-8055734683213052733,1,0.958560537447751,100,76
-9034548518138455286,1,0.8251001675893702,100,45
3821729764296767692,1,0.969646180029119,100,77
-8351163685826476570,1,0.9842992107348503,100,85
-3276837314554268589,1,0.8915001371059286,100,78
652881902268734841,1,0.9723317490494274,100,73
8066792949903626330,1,0.9999999999999979,100,100
-5129160351844417556,1,0.7970885775732495,100,40
-912553390001074590,1,0.9613613087290785,100,79
-4154665303180898386,1,0.9218828288600603,100,55
-5177938891067701771,1,0.9126597408326431,100,53
5297662152218933133,1,0.8135994074807494,100,43
3044532153122974495,1,0.9048045637420207,100,64
7531338781855698099,1,0.9927563129434125,100,92
-1399846655157895789,1,0.9195217637073567,100,61
1543642101783063606,1,0.9886525389536992,100,94
-3312861786535460651,1,0.8062399443975548,100,43
2879961971411875411,1,0.875982999104277,100,55
-1809031756480168321,1,0.8812372578444589,100,46
2732788140487199422,1,0.8853316315335907,100,42
6899914690696934388,1,0.9865533228482493,100,87
2883391369186330532,1,0.9915991422025683,100,92
584061336258036313,1,0.8128602211057522,100,52
-2260892622789184906,1,0.9983591639548401,100,98
-8924472029139921406,1,0.977823079656014,100,83
-2604327493396077121,1,0.9483008536871905,100,77
-6720673313529904353,1,0.9384723857086723,100,75
566859028649217046,1,0.995311275413551,100,94
-6507969019352938701,1,0.8909421355848859,100,56
7022000994275808416,1,0.9819436436936602,100,85
904714712631864562,1,0.9659307691804009,100,81
4401401298480428243,1,0.9062987419374903,100,57
-848728341595919580,1,0.9783821307086286,100,88
4669684566960373786,1,0.9865690902563948,100,89
-690633050615489310,1,0.9812813757706558,100,84
-5779968765043600643,1,0.94425020696989,100,74
-8439851101754830985,1,0.9702109088262033,100,87
3836012932834528477,1,0.9901750971013995,100,91
4887032827221457403,1,0.9802379688261882,100,89
530147473104089403,1,0.994159582272691,100,94
-4101299696008747016,1,0.9683938878482601,100,72
3574750801379114581,1,0.8443726109635536,100,47
4959864851317563283,1,0.9759705136336422,100,80
-2116425410977435615,1,0.7232660788792455,100,26
-5691574297725446018,1,0.8544449991684848,100,53
-257548144941246472,1,0.9024900465090525,100,63
2162131021754490631,1,0.9273683057971372,100,65
3829478768816471144,1,0.9397593111257038,100,70
2150758230781740590,1,0.9718296486733178,100,84
2100606427612483814,1,0.9909283860768154,100,91
2035158141151071539,1,0.8997540997596494,100,47
-6091317403616431424,1,0.9753082878692763,100,87
-1191886032185107586,1,0.910458755025409,100,65
4096054819414217149,1,0.8968961709803497,100,65
8387669331103688998,1,0.8169788197732455,100,44
1842087098703753785,1,0.8955877480189777,100,63
-4017059945977385164,1,0.9761393337530144,100,84
2204275982530127040,1,0.9527772757784868,100,86
-6615422287569447999,1,0.9127646816034634,100,57
8668218091582393522,1,0.5681405538196449,100,30
2853309702326199144,1,0.9785116000531058,100,85
-3608642946871209804,1,0.7990100868482833,100,27
5316156690812857278,1,0.9964233577020649,100,97
-8953003803794192583,1,0.9975671417492391,100,97
5071220695781014418,1,0.9759339031740936,100,76
-2812739618266133094,1,0.9156482927864815,100,64
-3182200894775355325,1,0.9883802481623878,100,92
2030153173131108835,1,0.9773586617875445,100,81
-4012957330580473376,1,0.780395915628242,100,30
-6796891827857341041,1,0.9759422650143694,100,86
3176990470897363754,1,0.9499791015795525,100,66
4112543474714307452,1,0.9212848907166561,100,60
-2669303743703819493,1,0.9769412031625455,100,81
1122967591704246284,1,0.9890151227262088,100,91
-8642020247930479920,1,0.9342886233147593,100,66
-4613149511964927506,1,0.8679457071744489,100,54
4305131159689614591,1,0.9385273906355646,100,71
-7801648853818289444,1,0.9580164451607732,100,74
-8828368760724132815,1,0.8831994117524172,100,51
-6036584763999756923,1,0.9842992107348503,100,85
-2496509551046082014,1,0.914960276295487,100,58
-9010470875609032855,1,0.9451626247104917,100,80
-9058638480028385766,1,0.9871018593756024,100,91
-593212502745785530,1,0.8502312829335459,100,35
3534426671390038795,1,0.9929984125529477,100,95
4573821560941134363,1,0.7578054944584409,100,39
-6893485745127069197,1,0.9749772568589737,100,81
4213628684936305278,1,0.9922599780015279,100,94
-158004980764304290,1,0.9431961794385574,100,66
5648991562862896072,1,0.9207042794577158,100,59
8480092557592561766,1,0.986569090256395,100,89
1884042533663375336,1,0.8516999502855799,100,49
8133395390735062068,1,0.9291945741994777,100,71
5344077632896146967,1,0.9964233577020649,100,97
-6976467069735792928,1,0.9871313284524317,100,88
-3827912340348181827,1,0.9659240265610822,100,75
-8111479254857700502,1,0.9116040682915161,100,64
-5349310838706401941,1,0.9455449482525166,100,64
8034640094995078974,1,0.830563949091143,100,45
-121617739700620344,1,0.9836219362500299,100,91
5692579678656489855,1,0.9273257555364826,100,48
-855246647558575478,1,0.8454683403718766,100,39
7981732001245823259,1,0.9643578177257044,100,72
7945534779853044457,1,0.7705881310441568,100,46
3287840990410716650,1,0.9927563129434127,100,92
5704714529849457513,1,0.8759752750416939,100,62
-1543543153024449511,1,0.8473826102226371,100,48
-4618432255041603676,1,0.9871313284524317,100,88
-827297802442286171,1,0.9032014263492365,100,54
-4689146801806513551,1,0.8875288716023868,100,68
-8349332055216257562,1,0.9488048832740905,100,63
-2453021063704833671,1,0.9991702919875756,100,99
1797908736144738679,1,0.9975671417492391,100,97
-409622381076009772,1,0.9890813133401191,100,93
3319993667507902552,1,0.9789195171449454,100,84
-597023903069087846,1,0.9011175716725305,100,56
-3804140741267495577,1,0.9821607047002168,100,89
5976363595518070585,1,0.8873699562026546,100,42
-4934169652923859773,1,0.8285381303341974,100,54
-6225345490920055817,1,0.903239378803627,100,76
-1508372219195527242,1,0.9673276185514679,100,84
31999804810322688,1,0.9091198168353041,100,72
-7593223557470038556,1,0.978001680252164,100,87
-6556949408737698040,1,0.985467522656461,100,92
8031666158615807855,1,0.9836219362500299,100,91
-1998540339793837556,1,0.9905483732059708,100,95
3978528412752837293,1,0.8864044211826521,100,67
4477562665965568909,1,0.9911082848606676,100,94
-7501795688741775956,1,0.9914437710230993,100,90
1316682491540309165,1,0.882949590130213,100,51
-4563645202160780413,1,0.9975671417492393,100,97
-8089156527189769155,1,0.9829003287567496,100,93
-5380434174959974582,1,0.8977597673448394,100,78
-6642113086025408391,1,0.9578178792132009,100,69
-7133583765454886955,1,0.8951144404774637,100,58
47985848352892571,1,0.47652214734011544,100,27
926313614583798005,1,0.988380248162388,100,92
3047197652638889884,1,0.5732208761028074,100,25
-7392313893573307639,1,0.9853817444355133,100,91
2054536745116975268,1,0.8664748155784262,100,60
2184318228911405416,1,0.9625736501499728,100,77
4899415748345658206,1,0.9778821461982107,100,91
2493327379180616423,1,0.9647522908839972,100,78
1966900236862315687,1,0.9115412649328475,100,61
-1055199144889727696,1,0.8911795743580272,100,35
8924827062297939118,1,0.900528799596586,100,65
1238857775202770690,1,0.7925915359896859,100,51
7947867722594019830,1,0.7672041064423696,100,39
-6908049169001877742,1,0.992292529844821,100,93
-6777144068984978001,1,0.9493456690582315,100,74
2806709551428604997,1,0.8317174106952911,100,45
1988040346390784364,1,0.9343252817260844,100,64
-7285402003556328246,1,0.888877489549226,100,71
3709269594158692309,1,0.9492928121990398,100,60
-6640149063223756357,1,0.9967947712771132,100,96
-6433059732826747520,1,0.893862204399827,100,55
3391717400790164686,1,0.9539430994666395,100,74
-5927193048598043436,1,0.8513009634443971,100,61
-8845908040715607923,1,0.925254184105416,100,61
2039085449890074801,1,0.9633364924284747,100,79
-2295186136684060602,1,0.9890589167780733,100,88
-9175610640145809652,1,0.9999999999999979,100,100
-3621356026681528104,1,0.9956483904099772,100,96
-2346400550038259025,1,0.9783971732343504,100,82
-5367144430852578737,1,0.9591164433687962,100,80
921406613722362362,1,0.9287241542338375,100,57
-1410035740927947060,1,0.9891181253531742,100,90
-3657470883198391807,1,0.8845134460560563,100,54
2871568520202104133,1,0.9823221227180375,100,86
-6574529909966634119,1,0.9078255391119034,100,62
-3791728600441854233,1,0.9956483904099772,100,96
-6997550033268891598,1,0.9983591639548401,100,98
-2810197699490466207,1,0.7724913484228709,100,29
-1110226626866595782,1,0.9487670904076854,100,69
-1091680690740117116,1,0.8880393120868856,100,72
2499525239333011689,1,0.9915428539158005,100,93
-8098512896974495445,1,0.986175535112708,100,93
4520673915182672648,1,0.9822775015502065,100,87
5675462926701845319,1,0.8021542233480061,100,54
-2240106472651551365,1,0.9244236264605835,100,60
9200475633865142808,1,0.9782601376375342,100,78
-5147594993888552242,1,0.9903884431972825,100,93
210352855274558940,1,0.9550424717281948,100,71
-3590560239318018958,1,0.9712560500291662,100,80
8935770429488240768,1,0.9094136579150659,100,72
8856938006808273849,1,0.8377602113046028,100,52
-3086525406949326143,1,0.9634862852131905,100,76
-1581744565612394421,1,0.8109672192476338,100,47
7131306561003470061,1,0.9781906059919165,100,86
-1309251231578859471,1,0.9096612849931333,100,60
-2575867972276361910,1,0.8608118897082581,100,43
-2890293044247175459,1,0.9018402794505631,100,65
6550815126842179666,1,0.9991702919875756,100,99
232032528810135207,1,0.8128673742996365,100,48
