bootstrap_id,feature_combination,metric_name,value
79,regression,f1,0.5957446808510638
79,regression,accuracy,0.6215139442231076
80,regression,auc,0.665904580455664
80,regression,ap,0.6689846725635809
80,regression,f1,0.6069246435845214
80,regression,accuracy,0.6155378486055777
81,regression,auc,0.6538205030487805
81,regression,ap,0.6544122528184714
81,regression,f1,0.587737843551797
81,regression,accuracy,0.6115537848605578
82,regression,auc,0.6856984038751688
82,regression,ap,0.6870412630446571
82,regression,f1,0.6027944111776448
82,regression,accuracy,0.603585657370518
83,regression,auc,0.7175819619849471
83,regression,ap,0.7038624680550178
83,regression,f1,0.6133909287257019
83,regression,accuracy,0.6434262948207171
84,regression,auc,0.6531066972243442
84,regression,ap,0.6793852790244612
84,regression,f1,0.609375
84,regression,accuracy,0.601593625498008
85,regression,auc,0.6976308434959351
85,regression,ap,0.7046795662959183
85,regression,f1,0.6336633663366337
85,regression,accuracy,0.6314741035856574
86,regression,auc,0.717009429296233
86,regression,ap,0.7386133475926735
86,regression,f1,0.6328125
86,regression,accuracy,0.6254980079681275
87,regression,auc,0.6839122428244856
87,regression,ap,0.6745260084574622
87,regression,f1,0.6128364389233955
87,regression,accuracy,0.6274900398406374
88,regression,auc,0.6693083459064559
88,regression,ap,0.6708375642892742
88,regression,f1,0.6524271844660194
88,regression,accuracy,0.6434262948207171
89,regression,auc,0.7164920634920635
89,regression,ap,0.7043206691465533
89,regression,f1,0.6342494714587738
89,regression,accuracy,0.6553784860557769
90,regression,auc,0.6302443522360535
90,regression,ap,0.6663108793960837
90,regression,f1,0.5617021276595745
90,regression,accuracy,0.5896414342629482
91,regression,auc,0.6567361011805457
91,regression,ap,0.625511160936385
91,regression,f1,0.592901878914405
91,regression,accuracy,0.6115537848605578
92,regression,auc,0.687284730195178
92,regression,ap,0.7263390294684914
92,regression,f1,0.625250501002004
92,regression,accuracy,0.6274900398406374
93,regression,auc,0.6815227926339038
93,regression,ap,0.6951474334205592
93,regression,f1,0.6388888888888888
93,regression,accuracy,0.6374501992031872
94,regression,auc,0.7300197729302207
94,regression,ap,0.6977450172467179
94,regression,f1,0.6468085106382979
94,regression,accuracy,0.6693227091633466
95,regression,auc,0.6751749363867684
95,regression,ap,0.6894817551423342
95,regression,f1,0.6227544910179641
95,regression,accuracy,0.6235059760956175
96,regression,auc,0.6195242861909529
96,regression,ap,0.6276879927173546
96,regression,f1,0.5555555555555556
96,regression,accuracy,0.5856573705179283
97,regression,auc,0.6592642012962258
97,regression,ap,0.662762840495598
97,regression,f1,0.5768421052631579
97,regression,accuracy,0.599601593625498
98,regression,auc,0.6710367019243022
98,regression,ap,0.690798920603595
98,regression,f1,0.6242544731610338
98,regression,accuracy,0.6235059760956175
99,regression,auc,0.6808473389355743
99,regression,ap,0.7042632365861788
99,regression,f1,0.62109375
99,regression,accuracy,0.6135458167330677
100,regression,auc,0.6865238095238095
100,regression,ap,0.6976645972079218
100,regression,f1,0.6021052631578947
100,regression,accuracy,0.6235059760956175
101,regression,auc,0.6544279886343793
101,regression,ap,0.6562448775821748
101,regression,f1,0.5714285714285714
101,regression,accuracy,0.5876494023904383
102,regression,auc,0.6843884937769875
102,regression,ap,0.681507230326505
102,regression,f1,0.6213991769547325
102,regression,accuracy,0.6334661354581673
103,regression,auc,0.6801638719512195
103,regression,ap,0.6952698442930116
103,regression,f1,0.6187624750499002
103,regression,accuracy,0.6195219123505976
104,regression,auc,0.6673052362707536
104,regression,ap,0.6394405706684623
104,regression,f1,0.5941422594142259
104,regression,accuracy,0.6135458167330677
105,regression,auc,0.6839679806097716
105,regression,ap,0.6803840135800772
105,regression,f1,0.591792656587473
105,regression,accuracy,0.6235059760956175
106,regression,auc,0.6641901458866951
106,regression,ap,0.6567084672951914
106,regression,f1,0.6137339055793991
106,regression,accuracy,0.6414342629482072
107,regression,auc,0.7090868282672823
107,regression,ap,0.7320697167720034
107,regression,f1,0.64453125
107,regression,accuracy,0.6374501992031872
108,regression,auc,0.6766457555784959
108,regression,ap,0.6519326184227504
108,regression,f1,0.5979381443298969
108,regression,accuracy,0.6115537848605578
109,regression,auc,0.7140837463464227
109,regression,ap,0.7316293899377144
109,regression,f1,0.6343434343434343
109,regression,accuracy,0.6394422310756972
110,regression,auc,0.7151473786130379
110,regression,ap,0.7091408203582504
110,regression,f1,0.6553911205073996
110,regression,accuracy,0.6752988047808764
111,regression,auc,0.7132529354751576
111,regression,ap,0.714708200793852
111,regression,f1,0.6529774127310062
111,regression,accuracy,0.6633466135458167
112,regression,auc,0.6911776383705233
112,regression,ap,0.6866428432582254
112,regression,f1,0.6309278350515464
112,regression,accuracy,0.6434262948207171
113,regression,auc,0.7036278479002938
113,regression,ap,0.6903042528431349
113,regression,f1,0.625
113,regression,accuracy,0.6533864541832669
114,regression,auc,0.661726033946928
114,regression,ap,0.6824910944587619
114,regression,f1,0.6153846153846154
114,regression,accuracy,0.6115537848605578
115,regression,auc,0.7056960506742167
115,regression,ap,0.7488564289778143
115,regression,f1,0.6640926640926641
115,regression,accuracy,0.6533864541832669
116,regression,auc,0.6644941774093066
116,regression,ap,0.6949372712501666
