bootstrap_id,feature_combination,metric_name,value
980,regression,accuracy,0.6155378486055777
981,regression,auc,0.6168140584029577
981,regression,ap,0.5280807993188728
981,regression,f1,0.5467625899280576
981,regression,accuracy,0.6235059760956175
982,regression,auc,0.5762929332806949
982,regression,ap,0.4930287966584028
982,regression,f1,0.47959183673469385
982,regression,accuracy,0.5936254980079682
983,regression,auc,0.6175827814569537
983,regression,ap,0.5391026684286973
983,regression,f1,0.5485436893203883
983,regression,accuracy,0.6294820717131474
984,regression,auc,0.6359634160209238
984,regression,ap,0.5617301026514542
984,regression,f1,0.5407925407925408
984,regression,accuracy,0.6075697211155379
985,regression,auc,0.5716427500535447
985,regression,ap,0.469878647741757
985,regression,f1,0.45918367346938777
985,regression,accuracy,0.5776892430278885
986,regression,auc,0.5904439128123339
986,regression,ap,0.5048715992624078
986,regression,f1,0.5092838196286472
986,regression,accuracy,0.6314741035856574
987,regression,auc,0.6167015013481819
987,regression,ap,0.5679716568885722
987,regression,f1,0.5919282511210763
987,regression,accuracy,0.6374501992031872
988,regression,auc,0.5915619538986436
988,regression,ap,0.47891453221083236
988,regression,f1,0.5
988,regression,accuracy,0.6135458167330677
989,regression,auc,0.5829393895089104
989,regression,ap,0.5128580173376218
989,regression,f1,0.49523809523809526
989,regression,accuracy,0.5776892430278885
990,regression,auc,0.640616823652538
990,regression,ap,0.5572015581331775
990,regression,f1,0.5643564356435643
990,regression,accuracy,0.649402390438247
991,regression,auc,0.5856263370184692
991,regression,ap,0.501532771594497
991,regression,f1,0.5120772946859904
991,regression,accuracy,0.5976095617529881
992,regression,auc,0.6044757033248083
992,regression,ap,0.5550509750395568
992,regression,f1,0.5285714285714286
992,regression,accuracy,0.6055776892430279
993,regression,auc,0.5553135313531353
993,regression,ap,0.46810074250426276
993,regression,f1,0.4832904884318766
993,regression,accuracy,0.599601593625498
994,regression,auc,0.6352321529859817
994,regression,ap,0.5664629093606771
994,regression,f1,0.5631067961165048
994,regression,accuracy,0.6414342629482072
995,regression,auc,0.5907675427981348
995,regression,ap,0.5390528628247369
995,regression,f1,0.5202863961813843
995,regression,accuracy,0.599601593625498
996,regression,auc,0.6045132172791747
996,regression,ap,0.5517989486342991
996,regression,f1,0.5213270142180095
996,regression,accuracy,0.5976095617529881
997,regression,auc,0.5858285479901558
997,regression,ap,0.45767034353748054
997,regression,f1,0.4810810810810811
997,regression,accuracy,0.6175298804780877
998,regression,auc,0.6376012145748988
998,regression,ap,0.49198953027386605
998,regression,f1,0.5159574468085106
998,regression,accuracy,0.6374501992031872
999,regression,auc,0.6007074557436362
999,regression,ap,0.5273407067228305
999,regression,f1,0.5362318840579711
999,regression,accuracy,0.6175298804780877
0,single_clarity,auc,0.6417333656722451
0,single_clarity,ap,0.5460420060512449
0,single_clarity,f1,0.0091324200913242
0,single_clarity,accuracy,0.5677290836653387
1,single_clarity,auc,0.6075527832716331
1,single_clarity,ap,0.4870304468844635
1,single_clarity,f1,0.031088082901554404
1,single_clarity,accuracy,0.6274900398406374
2,single_clarity,auc,0.5871014964216006
2,single_clarity,ap,0.5069038614287253
2,single_clarity,f1,0.027522935779816515
2,single_clarity,accuracy,0.5776892430278885
3,single_clarity,auc,0.5792249783627546
3,single_clarity,ap,0.48277382323470935
3,single_clarity,f1,0.0
3,single_clarity,accuracy,0.5776892430278885
4,single_clarity,auc,0.5778049575994781
4,single_clarity,ap,0.506812614318958
4,single_clarity,f1,0.009478672985781991
4,single_clarity,accuracy,0.5836653386454184
5,single_clarity,auc,0.6181898934070271
5,single_clarity,ap,0.5211751008948087
5,single_clarity,f1,0.00975609756097561
5,single_clarity,accuracy,0.5956175298804781
6,single_clarity,auc,0.5631929046563193
6,single_clarity,ap,0.4910999322576665
6,single_clarity,f1,0.028708133971291867
6,single_clarity,accuracy,0.5956175298804781
7,single_clarity,auc,0.6450587084148729
7,single_clarity,ap,0.5454976421140478
7,single_clarity,f1,0.0
7,single_clarity,accuracy,0.5796812749003984
8,single_clarity,auc,0.5758323463613633
8,single_clarity,ap,0.4804869068959398
8,single_clarity,f1,0.009708737864077669
8,single_clarity,accuracy,0.5936254980079682
9,single_clarity,auc,0.5984158415841585
9,single_clarity,ap,0.49365590372131984
9,single_clarity,f1,0.019417475728155338
9,single_clarity,accuracy,0.5976095617529881
10,single_clarity,auc,0.604739010989011
10,single_clarity,ap,0.4829635754830072
10,single_clarity,f1,0.010752688172043012
10,single_clarity,accuracy,0.6334661354581673
11,single_clarity,auc,0.6014989504067174
11,single_clarity,ap,0.520086689071609
11,single_clarity,f1,0.009615384615384616
11,single_clarity,accuracy,0.5896414342629482
12,single_clarity,auc,0.5556271235567865
12,single_clarity,ap,0.4835115103700072
12,single_clarity,f1,0.0
12,single_clarity,accuracy,0.5577689243027888
13,single_clarity,auc,0.6187087613797712
13,single_clarity,ap,0.4917410098991748
13,single_clarity,f1,0.010050251256281407
13,single_clarity,accuracy,0.6075697211155379
14,single_clarity,auc,0.6080201657413051
14,single_clarity,ap,0.5174626180272321
14,single_clarity,f1,0.028985507246376812
14,single_clarity,accuracy,0.599601593625498
15,single_clarity,auc,0.6165781951817069
15,single_clarity,ap,0.49083401223796685
15,single_clarity,f1,0.0106951871657754
15,single_clarity,accuracy,0.6314741035856574
